,lot_area,alley,lot_shape,land_contour,lot_config,land_slope,neighborhood,condition_1,condition_2,overall_qual,overall_cond,year_remod/add,exterior_1st,exterior_2nd,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating,central_air,electrical,gr_liv_area,kitchen_qual,functional,fireplaces,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,fence,saleprice,age,pool,rm_count,bath_count,num_floors,porch_area
1551,9044,0,2.0,Lvl,Inside,0.0,NoRidge,Norm,Norm,8,5,1,VinylSd,VinylSd,3.0,3.0,PConc,4.0,3.0,1.0,6.0,1.0,1325.0,GasA,1,5.0,2538,3.0,7.0,1,933.0,3.0,3.0,2.0,198,0,330000,11,0,5,2.5,2.0,92
1552,1680,0,3.0,Lvl,Inside,0.0,BrDale,Norm,Norm,6,5,0,HdBoard,HdBoard,2.0,2.0,CBlock,3.0,3.0,1.0,4.0,1.0,483.0,GasA,1,5.0,987,2.0,7.0,0,264.0,3.0,3.0,2.0,0,0,111000,36,0,3,2.5,2.0,0
1553,9468,0,1.0,Lvl,CulDSac,0.0,CollgCr,Norm,Norm,6,5,0,VinylSd,VinylSd,2.0,2.0,PConc,4.0,3.0,2.0,6.0,1.0,840.0,GasA,1,5.0,1755,2.0,7.0,1,530.0,3.0,3.0,2.0,176,0,214000,7,0,4,3.5,2.0,73
1554,9373,0,2.0,Lvl,Corner,0.0,NAmes,Norm,Norm,5,6,0,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,1.0,3.0,2.0,1152.0,GasA,1,5.0,1152,2.0,7.0,0,636.0,3.0,3.0,2.0,0,0,137500,55,0,4,1.5,1.0,0
1555,7000,0,3.0,Lvl,Inside,0.0,Somerst,Norm,Norm,7,5,0,CemntBd,CmentBd,3.0,2.0,PConc,4.0,3.0,2.0,6.0,1.0,926.0,GasA,1,5.0,1884,4.0,7.0,1,581.0,3.0,3.0,2.0,0,0,240900,6,0,4,3.5,2.0,35
1556,10186,0,2.0,Lvl,Inside,0.0,NoRidge,Norm,Norm,7,5,0,HdBoard,HdBoard,3.0,2.0,PConc,4.0,3.0,1.0,6.0,1.0,750.0,GasA,1,5.0,1923,3.0,7.0,1,564.0,3.0,3.0,2.0,240,0,190000,18,0,4,3.5,2.0,39
1557,11664,0,3.0,Lvl,Corner,0.0,CollgCr,Norm,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,3.0,6.0,1.0,1569.0,GasA,1,5.0,1611,3.0,7.0,0,1231.0,3.0,3.0,2.0,262,0,250000,7,0,4,3.0,1.0,93
1558,10768,0,2.0,Lvl,Corner,0.0,Veenker,Norm,Norm,5,8,1,Plywood,Plywood,3.0,3.0,CBlock,4.0,3.0,4.0,5.0,1.0,1437.0,GasA,1,5.0,1437,3.0,7.0,1,528.0,3.0,3.0,2.0,0,0,218000,31,0,4,3.0,1.0,201
1559,10530,0,3.0,Lvl,Inside,0.0,NWAmes,Norm,Norm,7,6,0,MetalSd,MetalSd,3.0,2.0,PConc,4.0,3.0,1.0,6.0,1.0,1148.0,GasA,1,5.0,2075,3.0,7.0,1,473.0,3.0,3.0,2.0,235,0,255000,14,0,4,3.5,2.0,86
1560,14859,0,2.0,HLS,CulDSac,0.0,Gilbert,Norm,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,1.0,1.0,1670.0,GasA,1,5.0,1670,3.0,7.0,1,690.0,3.0,3.0,2.0,144,0,240000,0,0,4,2.0,1.0,60
1561,10481,0,2.0,Lvl,Inside,0.0,CollgCr,Norm,Norm,8,5,1,CemntBd,CmentBd,3.0,2.0,PConc,4.0,3.0,3.0,1.0,1.0,2140.0,GasA,1,5.0,2140,3.0,7.0,0,894.0,3.0,3.0,2.0,136,0,360000,1,0,4,2.5,1.0,32
1562,9350,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,5,8,1,BrkFace,BrkFace,2.0,3.0,PConc,3.0,3.0,4.0,5.0,1.0,1219.0,GasA,1,5.0,1265,3.0,7.0,1,502.0,3.0,3.0,2.0,0,1,179900,43,0,4,2.5,0.0,188
1563,18030,0,2.0,Bnk,Inside,0.0,ClearCr,Norm,Norm,5,6,1,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,1.0,3.0,4.0,1598.0,GasA,1,5.0,3086,4.0,3.0,1,0.0,0.0,0.0,2.0,122,1,200500,61,0,4,3.0,1.5,0
1564,5925,0,3.0,Lvl,Inside,0.0,OldTown,Norm,Norm,3,6,1,VinylSd,VinylSd,2.0,2.0,BrkTil,3.0,3.0,1.0,1.0,1.0,600.0,Grav,0,5.0,968,2.0,7.0,0,0.0,0.0,0.0,2.0,0,1,37900,99,0,3,1.0,1.5,0
1565,6718,0,2.0,Lvl,Inside,0.0,Timber,Norm,Norm,8,5,0,VinylSd,VinylSd,3.0,2.0,PConc,5.0,3.0,2.0,6.0,1.0,1267.0,GasA,1,5.0,1312,3.0,7.0,0,471.0,3.0,3.0,2.0,256,0,180500,6,0,3,2.0,1.0,28
1566,11855,0,3.0,Lvl,Inside,0.0,SawyerW,Norm,Norm,7,5,0,VinylSd,VinylSd,2.0,2.0,PConc,5.0,3.0,1.0,6.0,1.0,1168.0,GasA,1,5.0,2787,2.0,7.0,2,820.0,3.0,3.0,2.0,312,0,269500,9,0,8,7.0,2.0,0
1567,12394,0,2.0,Lvl,Corner,0.0,Gilbert,Norm,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,4.0,1.0,1.0,847.0,GasA,1,5.0,1733,3.0,7.0,1,433.0,3.0,3.0,2.0,100,0,225000,4,0,4,2.5,2.0,48
1568,7000,0,3.0,Lvl,Corner,0.0,IDOTRR,Norm,Norm,6,7,1,Wd Sdng,Wd Sdng,2.0,2.0,BrkTil,3.0,3.0,1.0,5.0,1.0,720.0,GasA,1,4.0,1215,3.0,7.0,0,720.0,3.0,3.0,2.0,0,1,141000,67,0,4,1.0,1.5,30
1569,10367,0,2.0,Lvl,Inside,0.0,NridgHt,Norm,Norm,9,5,0,VinylSd,VinylSd,4.0,2.0,PConc,5.0,3.0,2.0,6.0,1.0,1739.0,GasA,1,5.0,1743,4.0,7.0,1,927.0,3.0,3.0,2.0,168,0,335000,1,0,4,3.0,1.0,45
1570,15240,0,2.0,Lvl,FR2,0.0,CollgCr,Norm,Norm,5,8,1,CemntBd,CmentBd,3.0,3.0,CBlock,4.0,3.0,1.0,6.0,3.0,1026.0,GasA,1,5.0,1026,2.0,7.0,0,308.0,3.0,3.0,2.0,316,1,150000,33,0,4,2.5,1.0,85
1571,50271,0,2.0,Low,Inside,0.0,Veenker,Norm,Norm,9,5,1,WdShing,Wd Shng,3.0,2.0,CBlock,5.0,3.0,4.0,6.0,1.0,1842.0,GasA,1,5.0,1842,3.0,7.0,1,894.0,3.0,3.0,2.0,857,0,385000,25,0,1,2.5,1.0,72
1572,13600,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,7,6,1,HdBoard,HdBoard,2.0,2.0,CBlock,3.0,3.0,1.0,4.0,1.0,768.0,GasA,1,5.0,1986,2.0,7.0,3,486.0,3.0,3.0,2.0,0,0,205000,44,0,4,2.5,2.0,231
1573,6762,0,3.0,Lvl,Inside,0.0,CollgCr,Norm,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,3.0,6.0,1.0,1187.0,GasA,1,5.0,1208,3.0,7.0,0,632.0,3.0,3.0,2.0,105,0,206000,4,0,3,3.0,1.0,61
1574,8500,0,3.0,Lvl,FR2,0.0,CollgCr,Norm,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,3.0,1.0,1.0,1422.0,GasA,1,5.0,1422,3.0,7.0,0,626.0,3.0,3.0,2.0,192,0,179600,3,0,4,2.0,1.0,60
1575,8877,0,3.0,Lvl,Inside,0.0,Edwards,Norm,Norm,4,5,0,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,2.0,2.0,1.0,2.0,1.0,836.0,GasA,1,3.0,1220,2.0,7.0,0,396.0,3.0,3.0,2.0,0,0,102000,55,0,3,1.0,1.0,0
1576,15611,0,2.0,Lvl,Corner,0.0,NWAmes,Norm,Norm,5,6,0,VinylSd,VinylSd,2.0,2.0,PConc,4.0,3.0,3.0,5.0,2.0,1126.0,GasA,1,5.0,1126,4.0,7.0,0,540.0,3.0,3.0,2.0,180,0,175000,31,0,4,2.5,1.0,0
1577,13300,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,5,5,1,Wd Sdng,VinylSd,2.0,2.0,CBlock,3.0,3.0,1.0,3.0,1.0,1015.0,GasA,1,5.0,1384,2.0,6.0,0,896.0,3.0,3.0,2.0,75,0,159000,50,0,3,2.0,1.0,323
1578,6500,0,3.0,Lvl,Inside,0.0,Edwards,Norm,Norm,6,6,0,HdBoard,Plywood,2.0,2.0,CBlock,3.0,5.0,1.0,4.0,1.0,1127.0,GasA,1,5.0,1127,2.0,7.0,1,480.0,3.0,3.0,2.0,0,0,135000,32,0,4,2.0,1.0,138
1579,9525,0,3.0,Lvl,Inside,0.0,Edwards,Norm,Norm,6,4,1,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,3.0,2.0,1.0,3.0,1.0,994.0,GasA,1,5.0,1855,2.0,7.0,0,325.0,3.0,3.0,2.0,182,0,136900,52,0,5,2.0,1.5,0
1580,6993,0,3.0,Lvl,Inside,0.0,Sawyer,Feedr,Norm,5,7,1,HdBoard,Plywood,2.0,2.0,CBlock,3.0,3.0,1.0,4.0,1.0,912.0,GasA,1,5.0,1236,2.0,7.0,1,288.0,3.0,3.0,2.0,0,0,135000,45,0,4,1.0,1.0,0
1581,9430,0,3.0,Lvl,Inside,0.0,NoRidge,Norm,Norm,8,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,2.0,6.0,1.0,1252.0,GasA,1,5.0,2365,3.0,7.0,1,856.0,3.0,3.0,2.0,0,0,337000,10,0,4,3.5,2.0,308
1582,11029,0,2.0,Lvl,Corner,0.0,NWAmes,PosA,Norm,6,7,1,HdBoard,HdBoard,2.0,2.0,CBlock,3.0,3.0,2.0,4.0,1.0,1054.0,GasA,1,5.0,2654,3.0,7.0,1,619.0,3.0,3.0,2.0,0,0,250000,38,0,5,3.5,2.0,287
1583,14311,0,2.0,Lvl,FR3,0.0,NWAmes,Norm,Norm,8,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,6.0,1.0,1236.0,GasA,1,5.0,2340,3.0,7.0,1,787.0,3.0,3.0,2.0,192,1,306000,12,0,5,3.5,2.0,398
1584,10800,0,3.0,Lvl,Inside,0.0,Edwards,Norm,Norm,5,5,1,Plywood,Plywood,2.0,3.0,CBlock,4.0,4.0,4.0,6.0,1.0,1200.0,GasA,1,5.0,1200,2.0,7.0,0,0.0,0.0,0.0,2.0,120,0,179000,22,0,4,6.0,1.0,0
1585,3604,1,3.0,Lvl,Corner,0.0,Somerst,Norm,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,1.0,1.0,689.0,GasA,1,5.0,1392,3.0,7.0,0,540.0,3.0,3.0,2.0,0,0,146000,1,0,3,2.0,2.0,102
1586,10320,1,3.0,Lvl,Inside,0.0,IDOTRR,Norm,Norm,6,5,1,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,2.0,1.0,2.0,1.0,1138.0,GasA,1,5.0,2180,2.0,7.0,1,720.0,3.0,3.0,0.0,0,0,161000,92,0,4,1.5,1.5,170
1587,10603,0,2.0,Lvl,Inside,0.0,NWAmes,Norm,Norm,6,7,1,Plywood,Plywood,2.0,2.0,PConc,3.0,3.0,2.0,5.0,1.0,1610.0,GasA,1,5.0,1610,3.0,7.0,2,480.0,3.0,3.0,2.0,168,0,205000,33,0,4,3.0,1.0,68
1588,4084,0,2.0,Lvl,Inside,0.0,Timber,Norm,Norm,7,6,0,VinylSd,VinylSd,3.0,2.0,CBlock,4.0,3.0,3.0,6.0,1.0,1277.0,GasA,1,5.0,1501,3.0,7.0,1,512.0,3.0,3.0,2.0,240,0,241500,22,0,3,3.0,1.0,0
1589,7943,0,3.0,Lvl,Inside,0.0,Sawyer,Feedr,Norm,4,5,0,VinylSd,VinylSd,2.0,1.0,CBlock,3.0,3.0,2.0,3.0,1.0,1029.0,GasA,1,5.0,1029,2.0,7.0,0,261.0,3.0,3.0,2.0,64,0,118500,46,0,4,2.0,1.0,39
1590,6930,0,2.0,Lvl,Inside,0.0,ClearCr,Norm,Norm,5,4,0,Wd Sdng,ImStucc,2.0,2.0,CBlock,3.0,3.0,3.0,4.0,3.0,1062.0,GasA,1,3.0,1352,3.0,5.0,0,288.0,3.0,3.0,2.0,168,0,130000,48,0,4,1.5,0.0,294
1591,7200,0,3.0,Lvl,Inside,0.0,OldTown,Norm,Norm,5,8,1,VinylSd,VinylSd,2.0,2.0,CBlock,3.0,3.0,1.0,1.0,1.0,808.0,GasA,1,5.0,1072,2.0,7.0,2,379.0,3.0,3.0,2.0,0,0,130000,67,0,3,1.0,1.0,0
1592,16052,0,2.0,Lvl,CulDSac,0.0,StoneBr,Norm,Norm,10,5,0,VinylSd,VinylSd,4.0,2.0,PConc,5.0,3.0,1.0,6.0,1.0,1850.0,GasA,1,5.0,2698,4.0,7.0,1,736.0,3.0,3.0,2.0,250,0,535000,0,0,5,3.5,2.0,0
1593,7150,0,3.0,Lvl,Inside,0.0,Sawyer,Feedr,Norm,5,6,0,VinylSd,VinylSd,2.0,2.0,CBlock,3.0,3.0,1.0,2.0,4.0,912.0,GasA,1,5.0,912,2.0,7.0,0,252.0,3.0,3.0,2.0,0,0,123000,47,0,4,1.5,1.0,0
1594,6012,0,3.0,Lvl,Corner,0.0,Edwards,Norm,Norm,4,5,0,AsbShng,Plywood,2.0,1.0,PConc,0.0,0.0,0.0,0.0,0.0,0.0,GasA,0,5.0,1152,2.0,7.0,0,0.0,0.0,0.0,0.0,0,0,82000,53,0,4,2.0,1.0,0
1595,5350,0,3.0,Lvl,Corner,0.0,OldTown,Artery,Norm,7,8,1,Wd Sdng,Wd Shng,2.0,2.0,BrkTil,3.0,3.0,1.0,4.0,1.0,624.0,GasA,1,5.0,1450,2.0,7.0,0,288.0,3.0,3.0,2.0,0,1,132000,88,0,4,1.0,2.0,192
1596,5400,0,3.0,Lvl,Corner,2.0,OldTown,Norm,Norm,5,6,1,MetalSd,MetalSd,2.0,2.0,BrkTil,3.0,3.0,1.0,1.0,1.0,1073.0,GasA,1,5.0,1073,2.0,7.0,0,326.0,3.0,3.0,2.0,0,0,108480,85,0,3,1.0,1.0,112
1597,9535,0,2.0,Lvl,Inside,0.0,Sawyer,Norm,Norm,5,5,0,HdBoard,HdBoard,2.0,2.0,CBlock,3.0,3.0,1.0,4.0,2.0,1176.0,GasA,1,5.0,1458,2.0,7.0,1,512.0,3.0,3.0,2.0,284,1,165000,39,0,4,2.5,1.0,0
1598,7441,0,2.0,Lvl,Inside,0.0,SawyerW,Norm,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,1.0,1.0,1461.0,GasA,1,5.0,1486,3.0,7.0,0,566.0,3.0,3.0,2.0,0,0,181000,1,0,4,2.0,1.0,32
1599,15400,0,3.0,Lvl,Inside,0.0,Sawyer,Norm,Norm,5,5,0,HdBoard,HdBoard,2.0,2.0,CBlock,3.0,4.0,1.0,1.0,1.0,552.0,GasA,1,5.0,1774,2.0,7.0,1,384.0,3.0,3.0,2.0,290,0,165000,48,0,5,2.0,0.0,40
1600,10544,0,2.0,Lvl,Inside,1.0,Mitchel,Norm,Norm,5,5,0,HdBoard,HdBoard,2.0,2.0,CBlock,3.0,3.0,3.0,4.0,1.0,864.0,GasA,1,5.0,1479,2.0,7.0,0,275.0,3.0,3.0,2.0,287,0,161000,41,0,6,2.0,1.5,280
1601,10936,0,3.0,Lvl,Corner,0.0,Somerst,Feedr,Norm,8,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,1.0,1.0,1504.0,GasA,1,5.0,1504,3.0,7.0,0,510.0,3.0,3.0,2.0,144,0,199000,0,0,4,2.0,1.0,0
1602,11316,0,3.0,Lvl,Corner,0.0,Timber,Norm,Norm,7,5,1,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,6.0,1.0,817.0,GasA,1,5.0,1894,3.0,7.0,1,510.0,3.0,3.0,2.0,0,0,214900,8,0,5,3.5,2.0,40
1603,8640,0,3.0,Lvl,Inside,0.0,Somerst,Norm,Norm,8,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,6.0,1.0,1278.0,GasA,1,5.0,1278,3.0,7.0,0,584.0,3.0,3.0,2.0,0,0,198600,0,0,3,2.0,1.0,60
1604,12090,0,3.0,Lvl,Corner,0.0,NoRidge,Norm,Norm,8,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,1.0,1.0,1141.0,GasA,1,5.0,2263,3.0,7.0,1,420.0,3.0,3.0,2.0,144,0,258000,8,0,5,2.5,2.0,123
1605,7939,0,3.0,Lvl,Inside,0.0,SawyerW,Feedr,Norm,7,5,0,VinylSd,VinylSd,2.0,2.0,PConc,5.0,3.0,1.0,6.0,1.0,1168.0,GasA,1,5.0,2787,2.0,7.0,2,820.0,3.0,3.0,2.0,312,0,269500,9,0,8,7.0,2.0,0
1606,7750,0,3.0,Lvl,Inside,0.0,Gilbert,RRAn,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,1.0,1.0,707.0,GasA,1,5.0,1414,3.0,7.0,1,403.0,3.0,3.0,2.0,100,0,176000,6,0,4,2.5,2.0,35
1607,9350,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,6,7,1,HdBoard,HdBoard,2.0,2.0,CBlock,4.0,3.0,4.0,2.0,5.0,1302.0,GasA,1,5.0,1302,3.0,6.0,0,309.0,3.0,3.0,2.0,333,1,158000,43,0,4,2.5,0.0,0
1608,7750,0,3.0,Lvl,Inside,0.0,Gilbert,Norm,Norm,8,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,6.0,1.0,408.0,GasA,1,5.0,1419,3.0,7.0,1,527.0,3.0,3.0,2.0,120,0,184100,7,0,4,3.5,0.0,0
1609,13001,0,2.0,Lvl,Inside,0.0,NWAmes,PosN,Norm,6,5,0,HdBoard,HdBoard,2.0,2.0,CBlock,3.0,3.0,2.0,5.0,4.0,1625.0,GasA,1,5.0,1220,2.0,7.0,1,944.0,3.0,3.0,2.0,0,0,170000,36,0,3,2.5,1.0,249
1610,13607,0,2.0,Lvl,Inside,0.0,Crawfor,Norm,Norm,6,6,0,VinylSd,VinylSd,2.0,3.0,CBlock,3.0,3.0,1.0,5.0,1.0,572.0,GasA,1,5.0,1982,2.0,7.0,1,501.0,3.0,3.0,2.0,400,0,208000,23,0,4,3.5,0.0,112
1611,4435,0,3.0,Lvl,Inside,0.0,CollgCr,Norm,Norm,6,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,3.0,6.0,1.0,848.0,GasA,1,5.0,848,3.0,7.0,0,420.0,3.0,3.0,2.0,140,0,140000,6,0,2,2.0,1.0,0
1612,3843,0,2.0,HLS,Inside,1.0,Crawfor,Norm,Norm,8,5,1,CemntBd,CmentBd,4.0,2.0,PConc,5.0,3.0,4.0,6.0,1.0,1596.0,GasA,1,5.0,1648,4.0,7.0,1,482.0,3.0,3.0,2.0,162,0,230000,2,0,3,3.5,1.0,206
1613,5950,0,2.0,HLS,Inside,1.0,StoneBr,Norm,Norm,8,5,0,HdBoard,HdBoard,3.0,2.0,PConc,4.0,3.0,4.0,6.0,1.0,1337.0,GasA,1,5.0,1337,3.0,7.0,1,462.0,3.0,3.0,2.0,0,0,188500,19,0,3,3.0,1.0,227
1614,12400,0,3.0,HLS,Inside,1.0,Crawfor,Norm,Norm,5,6,1,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,4.0,3.0,2.0,4.0,1.0,901.0,GasA,1,5.0,1717,2.0,7.0,1,410.0,3.0,3.0,2.0,0,0,194000,66,0,3,1.5,1.5,113
1615,10425,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,5,5,1,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,1.0,3.0,1.0,1104.0,GasA,1,5.0,1104,2.0,7.0,0,384.0,3.0,3.0,2.0,0,0,133000,52,0,4,2.0,1.0,0
1616,16269,0,2.0,Lvl,CulDSac,0.0,CollgCr,Norm,Norm,5,5,0,MetalSd,MetalSd,2.0,2.0,BrkTil,4.0,3.0,3.0,6.0,1.0,907.0,GasA,1,5.0,907,2.0,7.0,0,343.0,3.0,3.0,2.0,72,1,140000,31,0,4,1.0,1.0,0
1617,8998,0,2.0,Lvl,Inside,0.0,CollgCr,Norm,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,2.0,6.0,1.0,782.0,GasA,1,5.0,1652,3.0,7.0,0,532.0,3.0,3.0,2.0,0,0,207500,8,0,4,2.5,2.0,70
1618,10400,0,3.0,Lvl,Inside,0.0,NWAmes,PosA,Norm,6,7,1,MetalSd,MetalSd,2.0,2.0,PConc,3.0,3.0,1.0,1.0,1.0,932.0,GasA,1,5.0,2640,3.0,7.0,1,515.0,3.0,3.0,2.0,0,0,256900,42,0,6,2.5,2.0,288
1619,10134,0,3.0,Lvl,Inside,0.0,OldTown,Norm,Norm,5,6,1,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,1.0,1.0,1.0,735.0,GasA,1,4.0,1034,2.0,7.0,0,240.0,3.0,3.0,2.0,0,0,109000,67,0,3,1.0,1.5,39
1620,7007,0,3.0,Bnk,Inside,0.0,SawyerW,Norm,Norm,5,5,0,HdBoard,HdBoard,2.0,2.0,Slab,0.0,0.0,0.0,0.0,0.0,0.0,GasA,1,5.0,1513,2.0,7.0,0,400.0,3.0,3.0,2.0,0,0,113722,30,0,6,2.0,1.0,0
1621,11645,0,3.0,Lvl,Inside,0.0,CollgCr,Norm,Norm,8,5,1,VinylSd,VinylSd,3.0,2.0,PConc,5.0,3.0,4.0,6.0,1.0,1498.0,GasA,1,5.0,1498,3.0,7.0,1,844.0,3.0,3.0,2.0,144,0,237000,4,0,4,2.0,1.0,98
1622,8250,0,3.0,Lvl,Corner,0.0,NAmes,Norm,Norm,5,7,0,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,1.0,5.0,1.0,1053.0,GasA,1,5.0,1053,3.0,7.0,0,692.0,3.0,3.0,2.0,240,0,142100,44,0,4,2.0,1.0,109
1623,11027,0,2.0,Lvl,Inside,0.0,NAmes,Norm,Norm,6,5,0,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,3.0,3.0,1.0,4.0,3.0,1178.0,GasA,1,5.0,1293,2.0,7.0,0,452.0,3.0,3.0,2.0,280,0,149900,52,0,3,3.0,1.0,0
1624,12350,0,3.0,Lvl,Inside,0.0,NridgHt,Norm,Norm,9,5,0,VinylSd,VinylSd,4.0,2.0,PConc,5.0,3.0,3.0,6.0,1.0,2020.0,GasA,1,5.0,2020,4.0,7.0,1,896.0,3.0,3.0,2.0,192,0,404000,1,0,4,3.0,1.0,98
1625,18275,0,2.0,HLS,Inside,0.0,NAmes,Norm,Norm,7,8,1,Plywood,Plywood,2.0,2.0,CBlock,3.0,3.0,4.0,5.0,1.0,1438.0,GasA,1,5.0,2448,2.0,7.0,2,441.0,3.0,3.0,2.0,520,0,277500,44,0,4,4.0,2.0,102
1626,9206,0,3.0,Lvl,Inside,0.0,SawyerW,Norm,Norm,6,5,0,HdBoard,HdBoard,3.0,2.0,CBlock,4.0,3.0,1.0,1.0,1.0,741.0,GasA,1,5.0,1732,3.0,7.0,1,476.0,3.0,3.0,2.0,192,0,178000,25,0,4,2.5,2.0,46
1627,6240,0,3.0,Lvl,Inside,0.0,NridgHt,Norm,Norm,8,5,0,MetalSd,MetalSd,3.0,2.0,PConc,4.0,3.0,1.0,6.0,1.0,1324.0,GasA,1,5.0,1324,3.0,7.0,1,550.0,3.0,3.0,2.0,192,0,254000,3,0,3,3.0,1.0,38
1628,9656,0,3.0,Lvl,Inside,0.0,OldTown,Norm,Norm,2,2,1,AsbShng,AsbShng,2.0,1.0,BrkTil,2.0,2.0,1.0,1.0,1.0,678.0,GasA,0,5.0,832,2.0,7.0,1,780.0,2.0,2.0,0.0,0,0,12789,87,0,3,1.0,1.0,0
1629,7875,0,3.0,Lvl,Inside,0.0,Gilbert,Norm,Norm,7,5,1,HdBoard,HdBoard,2.0,2.0,PConc,4.0,4.0,1.0,1.0,1.0,1237.0,GasA,1,5.0,1253,2.0,7.0,1,402.0,3.0,3.0,2.0,220,0,176000,12,0,4,2.0,1.0,21
1630,16259,0,3.0,Lvl,Corner,0.0,NridgHt,Norm,Norm,9,5,0,VinylSd,VinylSd,2.0,2.0,PConc,5.0,4.0,3.0,1.0,1.0,1249.0,GasA,1,5.0,2596,3.0,7.0,0,840.0,3.0,3.0,2.0,240,0,342643,0,0,5,3.5,2.0,154
1631,6173,0,2.0,Lvl,Inside,0.0,Sawyer,Norm,Norm,5,6,0,HdBoard,Wd Sdng,2.0,2.0,CBlock,3.0,3.0,1.0,6.0,1.0,876.0,GasA,1,5.0,902,2.0,7.0,0,288.0,3.0,3.0,2.0,0,1,125500,40,0,4,1.0,1.0,0
1632,12890,0,2.0,Lvl,Inside,0.0,Timber,Norm,Norm,6,5,0,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,4.0,3.0,1.0,1.0,1.0,1495.0,GasA,1,5.0,1495,2.0,7.0,1,438.0,3.0,3.0,2.0,252,0,150000,19,0,4,2.0,1.0,192
1633,10440,0,3.0,Lvl,Corner,0.0,Somerst,Norm,Norm,8,5,0,CemntBd,CmentBd,4.0,2.0,PConc,4.0,3.0,2.0,1.0,1.0,1574.0,GasA,1,5.0,1584,4.0,7.0,1,594.0,3.0,3.0,2.0,0,0,261329,0,0,3,2.0,1.0,256
1634,7500,0,3.0,Lvl,Inside,0.0,SawyerW,Norm,Norm,7,5,1,VinylSd,VinylSd,2.0,2.0,PConc,4.0,3.0,1.0,6.0,1.0,1080.0,GasA,1,5.0,1080,3.0,7.0,0,0.0,0.0,0.0,2.0,0,0,141000,4,0,4,2.0,1.0,0
1635,9532,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,4,6,0,VinylSd,VinylSd,2.0,2.0,CBlock,3.0,3.0,1.0,4.0,3.0,1105.0,GasA,1,5.0,1647,2.0,6.0,1,280.0,3.0,3.0,2.0,225,1,153000,54,1,4,2.0,1.0,0
1636,3922,0,3.0,Lvl,Inside,0.0,Blmngtn,Norm,Norm,7,5,1,WdShing,Wd Shng,3.0,2.0,PConc,5.0,3.0,3.0,1.0,1.0,1258.0,GasA,1,5.0,1258,3.0,7.0,1,648.0,3.0,3.0,2.0,144,0,172500,1,0,3,2.0,1.0,16
1637,8730,0,3.0,Lvl,Inside,0.0,BrkSide,RRAn,Norm,6,7,1,Wd Sdng,Wd Sdng,2.0,2.0,BrkTil,3.0,3.0,1.0,1.0,1.0,698.0,GasA,1,4.0,1396,2.0,7.0,0,384.0,3.0,3.0,2.0,0,0,153575,92,0,4,1.0,2.0,259
1638,6060,0,3.0,Lvl,Inside,0.0,IDOTRR,Norm,Norm,5,9,1,MetalSd,MetalSd,3.0,2.0,BrkTil,3.0,3.0,1.0,5.0,1.0,837.0,GasA,1,5.0,1001,3.0,7.0,0,216.0,3.0,1.0,0.0,154,0,124900,77,0,3,1.0,1.0,128
